City,Population,SNOW,DATE
Nashville,654187,,1986-05
Nashville,654187,,1986-06
Nashville,654187,,1986-07
Nashville,654187,,1986-08
Nashville,654187,,1986-09
Nashville,654187,,1986-10
Nashville,654187,,1986-11
Nashville,654187,,1986-12
Nashville,654187,,1987-01
Nashville,654187,,1987-02
Nashville,654187,,1987-03
Nashville,654187,,1987-04
Nashville,654187,,1987-05
Nashville,654187,,1987-06
Nashville,654187,,1987-07
Nashville,654187,,1987-08
Nashville,654187,,1987-09
Nashville,654187,,1987-10
Nashville,654187,,1987-11
Nashville,654187,,1987-12
Nashville,654187,,1988-01
Nashville,654187,,1988-02
Nashville,654187,,1988-03
Nashville,654187,,1988-04
Nashville,654187,,1988-05
Nashville,654187,,1988-06
Nashville,654187,,1988-07
Nashville,654187,,1988-08
Nashville,654187,,1988-09
Nashville,654187,,1988-10
Nashville,654187,,1988-11
Nashville,654187,,1988-12
Nashville,654187,,1989-01
Nashville,654187,,1989-02
Nashville,654187,,1989-03
Nashville,654187,,1989-04
Nashville,654187,,1989-05
Nashville,654187,,1989-06
Nashville,654187,,1989-07
Nashville,654187,,1989-08
Nashville,654187,,1989-09
Nashville,654187,,1989-10
Nashville,654187,,1989-11
Nashville,654187,,1989-12
Nashville,654187,,1990-01
Nashville,654187,,1990-02
Nashville,654187,,1990-03
Nashville,654187,,1990-04
Nashville,654187,,1990-05
Nashville,654187,,1990-06
Nashville,654187,,1990-07
Nashville,654187,,1990-08
Nashville,654187,,1990-09
Nashville,654187,,1990-10
Nashville,654187,,1990-11
Nashville,654187,,1990-12
Nashville,654187,,1991-01
Nashville,654187,,1991-02
Nashville,654187,,1991-03
Nashville,654187,,1991-04
Nashville,654187,,1991-05
Nashville,654187,,1991-06
Nashville,654187,,1991-07
Nashville,654187,,1991-08
Nashville,654187,,1991-09
Nashville,654187,,1991-10
Nashville,654187,,1991-11
Nashville,654187,,1991-12
Nashville,654187,,1992-01
Nashville,654187,,1992-02
Nashville,654187,,1992-03
Nashville,654187,,1992-04
Nashville,654187,,1992-05
Nashville,654187,,1992-06
Nashville,654187,,1992-07
Nashville,654187,,1992-08
Nashville,654187,,1992-09
Nashville,654187,,1992-10
Nashville,654187,,1992-11
Nashville,654187,,1992-12
Nashville,654187,,1993-01
Nashville,654187,,1993-02
Nashville,654187,,1993-03
Nashville,654187,,1993-04
Nashville,654187,,1993-05
Nashville,654187,,1993-06
Nashville,654187,,1993-07
Nashville,654187,,1993-08
Nashville,654187,,1993-09
Nashville,654187,,1993-10
Nashville,654187,,1993-11
Nashville,654187,,1993-12
Nashville,654187,,1994-01
Nashville,654187,,1994-02
Nashville,654187,,1994-03
Nashville,654187,,1994-04
Nashville,654187,,1994-05
Nashville,654187,,1994-06
Nashville,654187,,1994-07
Nashville,654187,,1994-08
Nashville,654187,,1994-09
Nashville,654187,,1994-10
Nashville,654187,,1994-11
Nashville,654187,,1994-12
Nashville,654187,,1995-01
Nashville,654187,,1995-02
Nashville,654187,,1995-03
Nashville,654187,,1995-04
Nashville,654187,,1995-05
Nashville,654187,,1995-06
Nashville,654187,,1995-07
Nashville,654187,,1995-08
Nashville,654187,,1995-09
Nashville,654187,,1995-10
Nashville,654187,,1995-11
Nashville,654187,,1995-12
Nashville,654187,,1996-01
Nashville,654187,,1996-02
Nashville,654187,,1996-03
Nashville,654187,,1996-04
Nashville,654187,,1996-05
Nashville,654187,,1996-06
Nashville,654187,,1996-07
Nashville,654187,,1996-08
Nashville,654187,,1996-09
Nashville,654187,,1996-10
Nashville,654187,,1996-11
Nashville,654187,,1996-12
Nashville,654187,,1997-01
Nashville,654187,,1997-02
Nashville,654187,,1997-03
Nashville,654187,,1997-04
Nashville,654187,,1997-05
Nashville,654187,,1997-06
Nashville,654187,,1997-07
Nashville,654187,,1997-08
Nashville,654187,,1997-09
Nashville,654187,,1997-10
Nashville,654187,,1997-11
Nashville,654187,,1997-12
Nashville,654187,,1998-01
Nashville,654187,,1998-02
Nashville,654187,,1998-03
Nashville,654187,,1998-04
Nashville,654187,,1998-05
Nashville,654187,,1998-06
Nashville,654187,,1998-07
Nashville,654187,,1998-08
Nashville,654187,,1998-09
Nashville,654187,,1998-10
Nashville,654187,,1998-11
Nashville,654187,,1998-12
Nashville,654187,,1999-01
Nashville,654187,,1999-02
Nashville,654187,,1999-03
Nashville,654187,,1999-04
Nashville,654187,,1999-05
Nashville,654187,,1999-06
Nashville,654187,,1999-07
Nashville,654187,,1999-08
Nashville,654187,,1999-09
Nashville,654187,,1999-10
Nashville,654187,,1999-11
Nashville,654187,,1999-12
Nashville,654187,,2000-01
Nashville,654187,,2000-02
Nashville,654187,,2000-03
Nashville,654187,,2000-04
Nashville,654187,,2000-05
Nashville,654187,,2000-06
Nashville,654187,,2000-07
Nashville,654187,,2000-08
Nashville,654187,,2000-09
Nashville,654187,,2000-10
Nashville,654187,,2000-11
Nashville,654187,,2000-12
Nashville,654187,,2001-01
Nashville,654187,,2001-02
Nashville,654187,,2001-03
Nashville,654187,,2001-04
Nashville,654187,,2001-05
Nashville,654187,,2001-06
Nashville,654187,,2001-07
Nashville,654187,,2001-08
Nashville,654187,,2001-09
Nashville,654187,,2001-10
Nashville,654187,,2001-11
Nashville,654187,,2001-12
Nashville,654187,,2002-01
Nashville,654187,,2002-02
Nashville,654187,,2002-03
Nashville,654187,,2002-04
Nashville,654187,,2002-05
Nashville,654187,,2002-06
Nashville,654187,,2002-07
Nashville,654187,,2002-08
Nashville,654187,,2002-09
Nashville,654187,,2002-10
Nashville,654187,,2002-11
Nashville,654187,,2002-12
Nashville,654187,,2003-01
Nashville,654187,,2003-02
Nashville,654187,,2003-03
Nashville,654187,,2003-04
Nashville,654187,,2003-05
Nashville,654187,,2003-06
Nashville,654187,,2003-07
Nashville,654187,,2003-08
Nashville,654187,,2003-09
Nashville,654187,,2003-10
Nashville,654187,,2003-11
Nashville,654187,,2003-12
Nashville,654187,,2004-01
Nashville,654187,,2004-02
Nashville,654187,,2004-03
Nashville,654187,,2004-04
Nashville,654187,,2004-05
Nashville,654187,,2004-06
Nashville,654187,,2004-07
Nashville,654187,,2004-08
Nashville,654187,,2004-09
Nashville,654187,,2004-10
Nashville,654187,,2004-11
Nashville,654187,,2004-12
Nashville,654187,,2005-01
Nashville,654187,,2005-02
Nashville,654187,,2005-03
Nashville,654187,,2005-04
Nashville,654187,,2005-05
Nashville,654187,,2005-06
Nashville,654187,,2005-07
Nashville,654187,,2005-08
Nashville,654187,,2005-09
Nashville,654187,,2005-10
Nashville,654187,,2005-11
Nashville,654187,,2005-12
Nashville,654187,,2006-01
Nashville,654187,,2006-02
Nashville,654187,,2006-03
Nashville,654187,,2006-04
Nashville,654187,,2006-05
Nashville,654187,,2006-06
Nashville,654187,,2006-07
Nashville,654187,,2006-08
Nashville,654187,,2006-09
Nashville,654187,,2006-10
Nashville,654187,,2006-11
Nashville,654187,,2006-12
Nashville,654187,,2007-01
Nashville,654187,,2007-02
Nashville,654187,,2007-03
Nashville,654187,,2007-04
Nashville,654187,,2007-05
Nashville,654187,,2007-06
Nashville,654187,,2007-07
Nashville,654187,,2007-08
Nashville,654187,,2007-09
Nashville,654187,,2007-10
Nashville,654187,,2007-11
Nashville,654187,,2007-12
Nashville,654187,,2008-01
Nashville,654187,,2008-02
Nashville,654187,,2008-03
Nashville,654187,,2008-04
Nashville,654187,,2008-05
Nashville,654187,,2008-06
Nashville,654187,,2008-07
Nashville,654187,,2008-08
Nashville,654187,,2008-09
Nashville,654187,,2008-10
Nashville,654187,,2008-11
Nashville,654187,,2008-12
Nashville,654187,,2009-01
Nashville,654187,,2009-02
Nashville,654187,,2009-03
Nashville,654187,,2009-04
Nashville,654187,,2009-05
Nashville,654187,,2009-06
Nashville,654187,,2009-07
Nashville,654187,,2009-08
Nashville,654187,,2009-09
Nashville,654187,,2009-10
Nashville,654187,,2009-11
Nashville,654187,,2009-12
Nashville,654187,,2010-01
Nashville,654187,,2010-02
Nashville,654187,,2010-03
Nashville,654187,,2010-04
Nashville,654187,,2010-05
Nashville,654187,,2010-06
Nashville,654187,,2010-07
Nashville,654187,,2010-08
Nashville,654187,,2010-09
Nashville,654187,,2010-10
Nashville,654187,,2010-11
Nashville,654187,,2010-12
Nashville,654187,,2011-01
Nashville,654187,,2011-02
Nashville,654187,,2011-03
Nashville,654187,,2011-04
Nashville,654187,,2011-05
Nashville,654187,,2011-06
Nashville,654187,,2011-07
Nashville,654187,,2011-08
Nashville,654187,,2011-09
Nashville,654187,,2011-10
Nashville,654187,,2011-11
Nashville,654187,,2011-12
Nashville,654187,,2012-01
Nashville,654187,,2012-02
Nashville,654187,,2012-03
Nashville,654187,,2012-04
Nashville,654187,,2012-05
Nashville,654187,,2012-06
Nashville,654187,,2012-07
Nashville,654187,,2012-08
Nashville,654187,,2012-09
Nashville,654187,,2012-10
Nashville,654187,,2012-11
Nashville,654187,,2012-12
Nashville,654187,,2013-01
Nashville,654187,,2013-02
Nashville,654187,,2013-03
Nashville,654187,,2013-04
Nashville,654187,,2013-05
Nashville,654187,,2013-06
Nashville,654187,,2013-07
Nashville,654187,,2013-08
Nashville,654187,,2013-09
Nashville,654187,,2013-10
Nashville,654187,,2013-11
Nashville,654187,,2013-12
Nashville,654187,,2014-01
Nashville,654187,,2014-02
Nashville,654187,,2014-03
Nashville,654187,,2014-04
Nashville,654187,,2014-05
Nashville,654187,,2014-06
Nashville,654187,,2014-07
Nashville,654187,,2014-08
Nashville,654187,,2014-09
Nashville,654187,,2014-10
Nashville,654187,,2014-11
Nashville,654187,,2014-12
Nashville,654187,,2015-01
Nashville,654187,,2015-02
Nashville,654187,,2015-03
Nashville,654187,,2015-04
Nashville,654187,,2015-05
Nashville,654187,,2015-06
Nashville,654187,,2015-07
Nashville,654187,,2015-08
Nashville,654187,,2015-09
Nashville,654187,,2015-10
Nashville,654187,,2015-11
Nashville,654187,,2015-12
Nashville,654187,,2016-01
Nashville,654187,,2016-02
Nashville,654187,,2016-03
Nashville,654187,,2016-04
Nashville,654187,,2016-05
Nashville,654187,,2016-06
Nashville,654187,,2016-07
Nashville,654187,,2016-08
Nashville,654187,,2016-09
Nashville,654187,,2016-10
Nashville,654187,,2016-11
Nashville,654187,,2016-12
Nashville,654187,,2017-01
Nashville,654187,,2017-02
Nashville,654187,,2017-03
Nashville,654187,,2017-04
Nashville,654187,,2017-05
Nashville,654187,,2017-06
Nashville,654187,,2017-07
Nashville,654187,,2017-08
Nashville,654187,,2017-09
Nashville,654187,,2017-10
Nashville,654187,,2017-11
Nashville,654187,,2017-12
Nashville,654187,,2018-01
Nashville,654187,,2018-02
Nashville,654187,,2018-03
Nashville,654187,,2018-04
Nashville,654187,,2018-05
Nashville,654187,,2018-06
Nashville,654187,,2018-07
Nashville,654187,,2018-08
Nashville,654187,,2018-09
Nashville,654187,,2018-10
Nashville,654187,,2018-11
Nashville,654187,,2018-12
Nashville,654187,,2019-01
Nashville,654187,,2019-02
Nashville,654187,,2019-03
Nashville,654187,,2019-04
Nashville,654187,,2019-05
Nashville,654187,,2019-06
Nashville,654187,,2019-07
Houston,2267336,0,1950-01
Houston,2267336,0,1950-02
Houston,2267336,0,1950-03
Houston,2267336,0,1950-04
Houston,2267336,0,1950-05
Houston,2267336,0,1950-06
Houston,2267336,0,1950-07
Houston,2267336,0,1950-08
Houston,2267336,0,1950-09
Houston,2267336,0,1950-10
Houston,2267336,0,1950-11
Houston,2267336,0,1950-12
Houston,2267336,0,1951-01
Houston,2267336,0,1951-02
Houston,2267336,0,1951-03
Houston,2267336,0,1951-04
Houston,2267336,0,1951-05
Houston,2267336,0,1951-06
Houston,2267336,0,1951-07
Houston,2267336,0,1951-08
Houston,2267336,0,1951-09
Houston,2267336,0,1951-10
Houston,2267336,0,1951-11
Houston,2267336,0,1951-12
Houston,2267336,0,1952-01
Houston,2267336,0,1952-02
Houston,2267336,0,1952-03
Houston,2267336,0,1952-04
Houston,2267336,0,1952-05
Houston,2267336,0,1952-06
Houston,2267336,0,1952-07
Houston,2267336,0,1952-08
Houston,2267336,0,1952-09
Houston,2267336,0,1952-10
Houston,2267336,0,1952-11
Houston,2267336,0,1952-12
Houston,2267336,0,1953-01
Houston,2267336,0,1953-02
Houston,2267336,0,1953-03
Houston,2267336,0,1953-04
Houston,2267336,0,1953-05
Houston,2267336,0,1953-06
Houston,2267336,0,1953-07
Houston,2267336,0,1953-08
Houston,2267336,0,1953-09
Houston,2267336,0,1953-10
Houston,2267336,0,1953-11
Houston,2267336,0,1953-12
Houston,2267336,0,1954-01
Houston,2267336,0,1954-02
Houston,2267336,0,1954-03
Houston,2267336,0,1954-04
Houston,2267336,0,1954-05
Houston,2267336,0,1954-06
Houston,2267336,0,1954-07
Houston,2267336,0,1954-08
Houston,2267336,0,1954-09
Houston,2267336,0,1954-10
Houston,2267336,0,1954-11
Houston,2267336,0,1954-12
Houston,2267336,0,1955-01
Houston,2267336,0,1955-02
Houston,2267336,0,1955-03
Houston,2267336,0,1955-04
Houston,2267336,0,1955-05
Houston,2267336,0,1955-06
Houston,2267336,0,1955-07
Houston,2267336,0,1955-08
Houston,2267336,0,1955-09
Houston,2267336,0,1955-10
Houston,2267336,0,1955-11
Houston,2267336,0,1955-12
Houston,2267336,0,1956-01
Houston,2267336,0,1956-02
Houston,2267336,0,1956-03
Houston,2267336,0,1956-04
Houston,2267336,0,1956-05
Houston,2267336,0,1956-06
Houston,2267336,0,1956-07
Houston,2267336,0,1956-08
Houston,2267336,0,1956-09
Houston,2267336,0,1956-10
Houston,2267336,0,1956-11
Houston,2267336,0,1956-12
Houston,2267336,0,1957-01
Houston,2267336,0,1957-02
Houston,2267336,0,1957-03
Houston,2267336,0,1957-04
Houston,2267336,0,1957-05
Houston,2267336,0,1957-06
Houston,2267336,0,1957-07
Houston,2267336,0,1957-08
Houston,2267336,0,1957-09
Houston,2267336,0,1957-10
Houston,2267336,0,1957-11
Houston,2267336,0,1957-12
Houston,2267336,0,1958-01
Houston,2267336,1.7,1958-02
Houston,2267336,0,1958-03
Houston,2267336,0,1958-04
Houston,2267336,0,1958-05
Houston,2267336,0,1958-06
Houston,2267336,0,1958-07
Houston,2267336,0,1958-08
Houston,2267336,0,1958-09
Houston,2267336,0,1958-10
Houston,2267336,0,1958-11
Houston,2267336,0,1958-12
Houston,2267336,0,1959-01
Houston,2267336,0,1959-02
Houston,2267336,0,1959-03
Houston,2267336,0,1959-04
Houston,2267336,0,1959-05
Houston,2267336,0,1959-06
Houston,2267336,0,1959-07
Houston,2267336,0,1959-08
Houston,2267336,0,1959-09
Houston,2267336,0,1959-10
Houston,2267336,0,1959-11
Houston,2267336,0,1959-12
Houston,2267336,0,1960-01
Houston,2267336,4.4,1960-02
Houston,2267336,0,1960-03
Houston,2267336,0,1960-04
Houston,2267336,0,1960-05
Houston,2267336,0,1960-06
Houston,2267336,0,1960-07
Houston,2267336,0,1960-08
Houston,2267336,0,1960-09
Houston,2267336,0,1960-10
Houston,2267336,0,1960-11
Houston,2267336,0,1960-12
Houston,2267336,0,1961-01
Houston,2267336,0,1961-02
Houston,2267336,0,1961-03
Houston,2267336,0,1961-04
Houston,2267336,0,1961-05
Houston,2267336,0,1961-06
Houston,2267336,0,1961-07
Houston,2267336,0,1961-08
Houston,2267336,0,1961-09
Houston,2267336,0,1961-10
Houston,2267336,0,1961-11
Houston,2267336,0,1961-12
Houston,2267336,0,1962-01
Houston,2267336,0,1962-02
Houston,2267336,0,1962-03
Houston,2267336,0,1962-04
Houston,2267336,0,1962-05
Houston,2267336,0,1962-06
Houston,2267336,0,1962-07
Houston,2267336,0,1962-08
Houston,2267336,0,1962-09
Houston,2267336,0,1962-10
Houston,2267336,0,1962-11
Houston,2267336,0,1962-12
Houston,2267336,0,1963-01
Houston,2267336,0,1963-02
Houston,2267336,0,1963-03
Houston,2267336,0,1963-04
Houston,2267336,0,1963-05
Houston,2267336,0,1963-06
Houston,2267336,0,1963-07
Houston,2267336,0,1963-08
Houston,2267336,0,1963-09
Houston,2267336,0,1963-10
Houston,2267336,0,1963-11
Houston,2267336,0,1963-12
Houston,2267336,0,1964-01
Houston,2267336,0,1964-02
Houston,2267336,0,1964-03
Houston,2267336,0,1964-04
Houston,2267336,0,1964-05
Houston,2267336,0,1964-06
Houston,2267336,0,1964-07
Houston,2267336,0,1964-08
Houston,2267336,0,1964-09
Houston,2267336,0,1964-10
Houston,2267336,0,1964-11
Houston,2267336,0,1964-12
Houston,2267336,0,1965-01
Houston,2267336,0,1965-02
Houston,2267336,0,1965-03
Houston,2267336,0,1965-04
Houston,2267336,0,1965-05
Houston,2267336,0,1965-06
Houston,2267336,0,1965-07
Houston,2267336,0,1965-08
Houston,2267336,0,1965-09
Houston,2267336,0,1965-10
Houston,2267336,0,1965-11
Houston,2267336,0,1965-12
Houston,2267336,0,1966-01
Houston,2267336,0,1966-02
Houston,2267336,0,1966-03
Houston,2267336,0,1966-04
Houston,2267336,0,1966-05
Houston,2267336,0,1966-06
Houston,2267336,0,1966-07
Houston,2267336,0,1966-08
Houston,2267336,0,1966-09
Houston,2267336,0,1966-10
Houston,2267336,0,1966-11
Houston,2267336,0,1966-12
Houston,2267336,0,1967-01
Houston,2267336,0,1967-02
Houston,2267336,0,1967-03
Houston,2267336,0,1967-04
Houston,2267336,0,1967-05
Houston,2267336,0,1967-06
Houston,2267336,0,1967-07
Houston,2267336,0,1967-08
Houston,2267336,0,1967-09
Houston,2267336,0,1967-10
Houston,2267336,0,1967-11
Houston,2267336,0,1967-12
Houston,2267336,0,1968-01
Houston,2267336,0,1968-02
Houston,2267336,1,1968-03
Houston,2267336,0,1968-04
Houston,2267336,0,1968-05
Houston,2267336,0,1968-06
Houston,2267336,0,1968-07
Houston,2267336,0,1968-08
Houston,2267336,0,1968-09
Houston,2267336,0,1968-10
Houston,2267336,0,1968-11
Houston,2267336,0,1968-12
Houston,2267336,0,1969-01
Houston,2267336,0,1969-02
Houston,2267336,0,1969-03
Houston,2267336,0,1969-04
Houston,2267336,0,1969-05
Houston,2267336,0,1969-06
Houston,2267336,0,1969-07
Houston,2267336,0,1969-08
Houston,2267336,0,1969-09
Houston,2267336,0,1969-10
Houston,2267336,0,1969-11
Houston,2267336,0,1969-12
Houston,2267336,0,1970-01
Houston,2267336,0,1970-02
Houston,2267336,0,1970-03
Houston,2267336,0,1970-04
Houston,2267336,0,1970-05
Houston,2267336,0,1970-06
Houston,2267336,0,1970-07
Houston,2267336,0,1970-08
Houston,2267336,0,1970-09
Houston,2267336,0,1970-10
Houston,2267336,0,1970-11
Houston,2267336,0,1970-12
Houston,2267336,0,1971-01
Houston,2267336,0,1971-02
Houston,2267336,0,1971-03
Houston,2267336,0,1971-04
Houston,2267336,0,1971-05
Houston,2267336,0,1971-06
Houston,2267336,0,1971-07
Houston,2267336,0,1971-08
Houston,2267336,0,1971-09
Houston,2267336,0,1971-10
Houston,2267336,0,1971-11
Houston,2267336,0,1971-12
Houston,2267336,0,1972-01
Houston,2267336,0,1972-02
Houston,2267336,0,1972-03
Houston,2267336,0,1972-04
Houston,2267336,0,1972-05
Houston,2267336,0,1972-06
Houston,2267336,0,1972-07
Houston,2267336,0,1972-08
Houston,2267336,0,1972-09
Houston,2267336,0,1972-10
Houston,2267336,0,1972-11
Houston,2267336,0,1972-12
Houston,2267336,0,1973-01
Houston,2267336,0,1973-02
Houston,2267336,0,1973-03
Houston,2267336,0,1973-04
Houston,2267336,0,1973-05
Houston,2267336,0,1973-06
Houston,2267336,0,1973-07
Houston,2267336,0,1973-08
Houston,2267336,0,1973-09
Houston,2267336,0,1973-10
Houston,2267336,0,1973-11
Houston,2267336,0,1973-12
Houston,2267336,0,1974-01
Houston,2267336,0,1974-02
Houston,2267336,0,1974-03
Houston,2267336,0,1974-04
Houston,2267336,0,1974-05
Houston,2267336,0,1974-06
Houston,2267336,0,1974-07
Houston,2267336,0,1974-08
Houston,2267336,0,1974-09
Houston,2267336,0,1974-10
Houston,2267336,0,1974-11
Houston,2267336,0,1974-12
Houston,2267336,0,1975-01
Houston,2267336,0,1975-02
Houston,2267336,0,1975-03
Houston,2267336,0,1975-04
Houston,2267336,0,1975-05
Houston,2267336,0,1975-06
Houston,2267336,0,1975-07
Houston,2267336,0,1975-08
Houston,2267336,0,1975-09
Houston,2267336,0,1975-10
Houston,2267336,0,1975-11
Houston,2267336,0,1975-12
Houston,2267336,0,1976-01
Houston,2267336,0,1976-02
Houston,2267336,0,1976-03
Houston,2267336,0,1976-04
Houston,2267336,0,1976-05
Houston,2267336,0,1976-06
Houston,2267336,0,1976-07
Houston,2267336,0,1976-08
Houston,2267336,0,1976-09
Houston,2267336,0,1976-10
Houston,2267336,0,1976-11
Houston,2267336,0,1976-12
Houston,2267336,0,1977-01
Houston,2267336,0,1977-02
Houston,2267336,0,1977-03
Houston,2267336,0,1977-04
Houston,2267336,0,1977-05
Houston,2267336,0,1977-06
Houston,2267336,0,1977-07
Houston,2267336,0,1977-08
Houston,2267336,0,1977-09
Houston,2267336,0,1977-10
Houston,2267336,0,1977-11
Houston,2267336,0,1977-12
Houston,2267336,0,1978-01
Houston,2267336,0,1978-02
Houston,2267336,0,1978-03
Houston,2267336,0,1978-04
Houston,2267336,0,1978-05
Houston,2267336,0,1978-06
Houston,2267336,0,1978-07
Houston,2267336,0,1978-08
Houston,2267336,0,1978-09
Houston,2267336,0,1978-10
Houston,2267336,0,1978-11
Houston,2267336,0,1978-12
Houston,2267336,0,1979-01
Houston,2267336,0,1979-02
Houston,2267336,0,1979-03
Houston,2267336,0,1979-04
Houston,2267336,0,1979-05
Houston,2267336,0,1979-06
Houston,2267336,0,1979-07
Houston,2267336,0,1979-08
Houston,2267336,0,1979-09
Houston,2267336,0,1979-10
Houston,2267336,0,1979-11
Houston,2267336,0,1979-12
Houston,2267336,0,1980-01
Houston,2267336,0,1980-02
Houston,2267336,0,1980-03
Houston,2267336,0,1980-04
Houston,2267336,0,1980-05
Houston,2267336,0,1980-06
Houston,2267336,0,1980-07
Houston,2267336,0,1980-08
Houston,2267336,0,1980-09
Houston,2267336,0,1980-10
Houston,2267336,0,1980-11
Houston,2267336,0,1980-12
Houston,2267336,0,1981-01
Houston,2267336,0,1981-02
Houston,2267336,0,1981-03
Houston,2267336,0,1981-04
Houston,2267336,0,1981-05
Houston,2267336,0,1981-06
Houston,2267336,0,1981-07
Houston,2267336,0,1981-08
Houston,2267336,0,1981-09
Houston,2267336,0,1981-10
Houston,2267336,0,1981-11
Houston,2267336,0,1981-12
Houston,2267336,0,1982-01
